,BTC,ETH,USDT,XRP,BNB,SOL,USDC,DOGE,TRX,ADA,STETH,WBTC,LEO,AVAX,LINK,SUI,XLM,SHIB,HBAR,WSTETH,USDS,TON,BCH,LTC,DOT,BGB,BSC-USD,USDE,WETH,XMR,WEETH,UNI,PEPE,OKB,CBBTC,DAI,APT,ONDO,GT,TKX,NEAR,ICP,CRO,ETC,MNT,AAVE,SUSDE,TAO,VET,KAS,RENDER,ATOM,LBTC,ENA,FTN,FDUSD,FIL,ALGO,POL,TIA,ARB,JLP,SOLVBTC,KCS,FET,XDC,MKR,OP,JUP,BNSOL,FLR,BONK,NEXO,QNT,RSETH,WLD,STX,EOS,SEI,PYUSD,DEXE,CRV,INJ,RETH,JASMY,XAUT,GRT
USDE,0.2788567912478246,0.25558280433215386,0.4693534484994163,0.17769298997556945,0.2055426999337795,0.1630873468412332,0.1531395692549895,0.3088679866583513,0.12367818978512131,0.16618081186402434,0.2525799620707956,0.27233660025930034,0.16989922112316427,0.2420493258747118,0.25192322636831443,0.2274046001752996,0.15821077359925356,0.2786984927492694,0.11416538444952251,0.26324720983627464,0.29981246379536336,0.17599188440374722,0.29191324141210656,0.24482649363968742,0.24225570183952033,0.0013960028688930165,0.13029326463037116,1.0,0.23711591815089755,0.13691557495094903,0.2549934711192405,0.23088409023468756,0.19137910086449564,0.12306923020850175,0.265663935054345,0.4016954387354945,0.15056746841582838,0.24066612762518963,0.2056699008636188,-0.004931751087875019,0.24146339549991455,0.29548186482588523,0.11742285629057436,0.258108450451872,0.16692722757304,0.19124822672264935,0.4618072047230748,0.1986675814059328,0.2646233344342597,0.14750473548422194,0.24452497313181445,0.23320014204940276,0.2704912438996721,0.16831833494866097,0.18663068485255604,0.3921809799463153,0.28201429559517244,0.16163356490634476,0.27041746077491413,0.18987418748495935,0.23546757007156993,0.17751512091766486,0.2542676500951763,0.2398668046525493,0.1973008505419863,0.09471392492531125,0.1658340727417741,0.1954253535746136,0.14532359919936225,0.15970443682115446,0.19343031197450078,0.24155567587543791,0.26641295338797844,0.18833518651047104,0.2623993984045556,0.19912024845727097,0.2646978816550715,0.2820350193960827,0.22485607691305015,0.5219129374718942,0.04241958739776796,0.160853281486072,0.23030958094392878,0.2596343946702222,0.268755835886475,0.07107258384276645,0.26963131392370504
WETH,0.8127973409887038,0.9983642802575663,0.1781281397826486,0.5807091356097652,0.6584242622285723,0.7140569862273771,0.04365513816280868,0.7164846924757003,0.16250687093506233,0.6727140680574543,0.9984707275474455,0.8175727830822654,0.42414256898114133,0.764344028978451,0.730529888352773,0.6653962706531449,0.4385307014530265,0.7112015842049924,0.4073817906932274,0.9913482352151622,0.05221366325626199,0.6400554064152276,0.7377557998028688,0.6094686915806447,0.709363858298877,0.3904283442160659,0.10716179808267089,0.23711591815089755,1.0,0.4064815371856113,0.9978593960876704,0.8172873320361209,0.6312228196914836,0.5333225528722245,0.814451477959603,0.01878700891560834,0.7153512594979186,0.7020701240209589,0.6629291677518363,0.31530208687991,0.7610066422202209,0.7279989290805966,0.5602829691472232,0.8373843132548183,0.6381966175520656,0.799045534481256,0.14749390637158655,0.6976728983611664,0.6159818650237264,0.6319927755803664,0.7386038424093049,0.6795367527530312,0.820294578018893,0.6936613971727353,0.23657361993966838,0.03324241782766407,0.7912347221036529,0.5956765699129548,0.7659976523344271,0.6316286157223988,0.859456880192601,0.7616384821859993,0.8198544246853375,0.6651734821182507,0.7698549856145274,0.33527721103504843,0.6062271289664853,0.8105690761155001,0.5521763162662062,0.7181603465827783,0.5396337302095674,0.5988654849549598,0.8253642266222407,0.5978862581815052,0.9942329407872046,0.7022171537136068,0.7842489474603057,0.5988523136826976,0.7064579627812287,-0.12646616502671554,0.2755968518454286,0.6717712026538102,0.758906605904568,0.9959726221464833,0.6158713428812645,0.02505027946239105,0.7737280914690212
XMR,0.38466030749409524,0.41457816451934004,0.018030378349512627,0.33058877525334596,0.524038534214212,0.35564757394804875,-0.058790549070206775,0.3191713189545278,0.46960513331411613,0.33517049301423374,0.41368611062169924,0.37555572583623215,0.030066751552552246,0.4866753078557961,0.46542513645542166,0.42441836227614005,0.25325244940812264,0.35251014675125947,0.34796295083845435,0.42141702927852603,0.07738985170446831,0.4534499019890792,0.45982694376411754,0.4660783802691808,0.4248659496027083,0.22915780178721018,-0.18677723500762383,0.13691557495094903,0.4064815371856113,1.0,0.4146405517684915,0.4644228427011714,0.24663341814770906,0.37279857052244714,0.3757499065527854,0.2919305327357524,0.4311349794514106,0.42160759182818364,0.47859822809803254,0.07734002327462002,0.466651431855483,0.5113840028795664,0.26072702092839783,0.47796683575384785,0.3356368716146446,0.40826240653767526,0.13323471077117968,0.44382096517932584,0.591309790738197,0.37855145936445234,0.425696040040819,0.46481854733914435,0.38063316574264355,0.2520460978747869,0.17848946155536213,0.03826624214248013,0.4886075117254076,0.38074861893655254,0.5195459685831635,0.432778674145141,0.46431982888291173,0.31214618677411937,0.3660567708052483,0.35910470325226634,0.44807358115482476,0.3201259538047753,0.3599991560499832,0.4236735031466873,0.2841012137562575,0.35977518402396924,0.32037568179210474,0.2847255076862088,0.42597966828822875,0.45316173742983307,0.41953776746418564,0.43211382142470867,0.48110025178332316,0.4454158900028104,0.4615567657296605,-0.017461970666608675,0.14855124469461575,0.45991498358425636,0.4933058782212625,0.4195964577936102,0.43738609508162135,0.11974526867422408,0.5283694399509491
WEETH,0.8124349026391564,0.9992612890187335,0.18480938085539897,0.5836829324958656,0.6629824458269163,0.7173127108615476,0.025013556003972624,0.7188674349185624,0.1712431760428256,0.6710988891620396,0.998989064860515,0.8161288657629949,0.4231678977911528,0.766767042328628,0.7346372822019326,0.6750184083939362,0.4408036394273099,0.7106990933278639,0.40510602898593945,0.9936340482561637,0.05292369324113202,0.6422071799647042,0.7426711954737846,0.612955771191991,0.7109703492865509,0.3917444737239885,0.07965518972423163,0.2549934711192405,0.9978593960876704,0.4146405517684915,1.0,0.8160616445801365,0.6303594728428951,0.5376859256273666,0.8133383106820027,0.03554532958555702,0.7195070376631434,0.7078826449913613,0.668338283495968,0.31647780086897553,0.7672019287448227,0.7309698969156208,0.5516625900157488,0.8377225055179276,0.6420817306296465,0.8000178166345975,0.16791199923235717,0.6969836898455033,0.6204206687530008,0.6378512067399443,0.7424844017827973,0.6824090524954193,0.8169738627941974,0.6948551456806722,0.24031043849860334,0.061061161984744726,0.7964681781055922,0.5932906749167097,0.7660738315086753,0.6364152045366057,0.8600664983609769,0.7644362492624508,0.8164846302345603,0.6653874320216435,0.7725209856324974,0.3380642073546264,0.6073667258849064,0.8131889691719703,0.5560168755483529,0.7210831025206734,0.539836525604119,0.6058817213258908,0.8253768831290531,0.6008705711280589,0.9962231368171909,0.7046820612635976,0.7855660338731376,0.6067173267383023,0.7139273806928893,-0.10958533965223116,0.27740292348457074,0.6747020409550665,0.7646204540381891,0.997604113129767,0.6227882372942858,0.028472583642781085,0.7785626150974724
UNI,0.6867810019474864,0.8191125783657202,0.1450177424512486,0.5343387090301199,0.6581520062530624,0.6033656592945423,-0.036961660201549326,0.6310005854401239,0.2846357225544922,0.555334854705286,0.8189069528311658,0.6909162779590062,0.374042283354566,0.7355613415021506,0.7360867813228247,0.6148560775214811,0.47732610592743085,0.6386089579402373,0.48382363729429884,0.8153203803984929,0.0845272841553987,0.6042394159245885,0.7198479445753131,0.6056837888736119,0.7042883233337979,0.33581597610427094,0.005413633626617244,0.23088409023468756,0.8172873320361209,0.4644228427011714,0.8160616445801365,1.0,0.5484012112291063,0.5792047096407773,0.6878520667808299,0.037585810400861994,0.7033592917689848,0.6765805194320486,0.6200399540807737,0.24545621094678877,0.7200595803557711,0.739927179527604,0.45220019484032425,0.8042804247200758,0.5648290104719474,0.7769544005530675,0.1613252996246941,0.6320240814363745,0.7035642546944944,0.5751929884529523,0.6792825497906138,0.7071316262924787,0.6941289604513902,0.6815971682720073,0.27189344803764537,0.05234288467587808,0.7741469818840713,0.5992301055879781,0.7772497753936449,0.6523289923653596,0.8031769926121609,0.6239266141052661,0.692384043122231,0.607284686115554,0.7338127564814176,0.44578625595911814,0.640927482213068,0.7870105641966866,0.517872384684593,0.6084646601558836,0.55962121331439,0.5569995830479127,0.742988805964245,0.6683239095986195,0.8124503402733586,0.6531511841422276,0.7310143851038187,0.5879051449451739,0.6943331940232769,-0.09861996072764924,0.3169685134485753,0.6695674679466724,0.7264539173002849,0.8210555992098459,0.6024631532325321,0.010282555079649211,0.7618976047933144
PEPE,0.6438970666153778,0.6301236828448117,0.13840420063489275,0.4255816221511814,0.5166296897095516,0.5749990603990872,0.009409705725309254,0.6842390915078862,0.10131975744207115,0.49313855621577907,0.6294324470727373,0.6514101583793607,0.34944094172022916,0.557304707188402,0.44145887140825774,0.5828431016793535,0.2501559575542996,0.6476650534842816,0.22693497553101,0.6241265491262805,-0.011580649590847727,0.44169727945104437,0.5378268885347013,0.4470454977694351,0.48357225415267285,0.26158124862969834,0.020154456477006377,0.19137910086449564,0.6312228196914836,0.24663341814770906,0.6303594728428951,0.5484012112291063,1.0,0.39126616346622484,0.647953543505665,-0.004112816331269918,0.5025297887081326,0.4732719750290465,0.48762458292470057,0.1946260350443721,0.5536399368175757,0.5119826566473173,0.3868748794742527,0.532071969018619,0.44524421490848404,0.4803424412729895,0.004482371387655838,0.4953904541957713,0.4214208684255617,0.4568954172121858,0.6082544817462991,0.4799135090985922,0.6573441737141549,0.5407792107332113,0.2454075202103387,0.006848274147584171,0.5522623604952765,0.4827294016294131,0.4811473581848345,0.44232126616539286,0.5763552948128757,0.6068806906148241,0.6454310365675346,0.4336594926337181,0.5148336197584814,0.14590032833962813,0.4208648994135425,0.5822089729793558,0.4718295588195737,0.5814103468714512,0.4115333140661853,0.674944626535717,0.5471969362961981,0.3844730665330071,0.6313622694817146,0.5463690908066343,0.6127681327123766,0.4557419266138982,0.4969045187292489,-0.1206528681651477,0.15532768457253626,0.525550511457402,0.5724705607911024,0.6294400558705491,0.4780290876991223,-0.02643178831729506,0.5458989933087893
OKB,0.5212579354943973,0.5332649326913459,-0.005939370818066214,0.3644653022675223,0.6506531568395278,0.48326100688455137,-0.04416758561158768,0.5133813034252932,0.47459998019319166,0.4340926247112215,0.5316615359917953,0.5208636857494431,0.23347709463647684,0.4885021057988108,0.45951137764870986,0.4400726127397612,0.3825602712031782,0.49239663910836123,0.28389857569206506,0.5367089813865084,0.008700375762386083,0.46820022518799037,0.5673534648644862,0.4833962840461515,0.5839592773921688,0.31944331673078524,-0.08191692484854349,0.12306923020850175,0.5333225528722245,0.37279857052244714,0.5376859256273666,0.5792047096407773,0.39126616346622484,1.0,0.5221321031052956,0.028156806593429774,0.6018274840244454,0.48345178779014886,0.7042610321063697,0.21108476339575458,0.5914144918987457,0.5640908023792501,0.44387805268363223,0.5512404974273127,0.35615366517839736,0.4499684228811865,0.023287825603124725,0.47115489981683484,0.6680293895589593,0.49601869562974527,0.5336973435172393,0.5773420232363238,0.5078609146887306,0.4193906408419389,0.11107204701151001,0.016561038027195957,0.5570711655256954,0.44014581147872367,0.6087546970625509,0.46001909132028485,0.5705908612322047,0.4334304886751657,0.5223130818354857,0.39189160320645516,0.5674116253207045,0.3062810667451435,0.4378587869385813,0.5490275752958128,0.41713037919055146,0.4919712681007778,0.4761080893872041,0.40169152685570014,0.5452015829863406,0.47597391813823575,0.5332022445455977,0.5031250872787199,0.589220506827191,0.4920543475979007,0.5649271766607353,-0.15316657512276508,0.281619495910147,0.48648196210576794,0.5962460547190748,0.5374436758866987,0.546555563052593,-0.010132785349084912,0.6314923271203886
CBBTC,0.9991495827484239,0.8127954551807612,0.18776640489417823,0.5842319743009683,0.5929097439301063,0.7638580078508075,0.023420788069805448,0.8211438123359572,0.15955683036615229,0.6543099275725425,0.8117271183111144,0.9977946447106611,0.48210808540589434,0.7248825261508647,0.6532239004577752,0.6523829691795658,0.3987710292112317,0.7133829915177715,0.39329715755718697,0.8061588984136987,0.002062553238707158,0.5053022430867259,0.7225897026546014,0.5327092792480387,0.6156074020180072,0.3775440404304516,0.0771472171729431,0.265663935054345,0.814451477959603,0.3757499065527854,0.8133383106820027,0.6878520667808299,0.647953543505665,0.5221321031052956,1.0,0.06890665359613472,0.6887452334701718,0.7399764540204379,0.6414071710293271,0.2586672732394083,0.731029043493674,0.6594943130848905,0.6738045650418354,0.6838907730009633,0.5168024419073233,0.6354292522093857,0.12395046737423146,0.691440399159322,0.5925085119701797,0.5618061311286351,0.7654779371767919,0.6002694950394705,0.9903114875830576,0.5791058693438191,0.3114512848509979,0.06112886662934929,0.6708479398320825,0.6100631001297276,0.6516275497655852,0.5227892467791703,0.6814195201006589,0.7910141076192144,0.993842826866733,0.5516176470704475,0.6808049603203709,0.2955720878138763,0.4537858867331512,0.6640469513580727,0.5675952026899864,0.7664074708407443,0.5782719607909991,0.6662979135664022,0.7565772438720894,0.4940769362333988,0.8149146864241918,0.6324924047371798,0.7661224471373232,0.5434245801085981,0.6175935465775397,-0.15322644501547314,0.21275000061505633,0.5586363135473517,0.7135085955356872,0.8128213856255958,0.5488795862998214,0.04033648516619148,0.724694033718547
DAI,0.08175855881863034,0.03507786798465878,0.20257645194598042,0.10293520476938252,0.01877480857716884,0.01834462052035173,0.12945560108293427,0.11316331585892796,0.09178232549096342,0.08739943663644963,0.03219486424003702,0.0734398956825359,-0.08109364017924547,0.10953662167645954,0.14947541610045356,0.04231070886055749,0.12492743169435884,0.09208945361787772,0.08020164992222893,0.050874301482563715,0.1339960302727192,0.05248501946999139,0.09584547740331688,0.15376599238291638,0.11294011022449651,-0.05684163673498347,0.05480300802822403,0.4016954387354945,0.01878700891560834,0.2919305327357524,0.03554532958555702,0.037585810400861994,-0.004112816331269918,0.028156806593429774,0.06890665359613472,1.0,6.475079934306021e-05,0.02955610357389685,0.03748903268745906,-0.05359616589208696,0.07130432469069724,0.09950716541504437,-0.0463466471087375,0.06265314076243106,0.011079929622768329,0.001198369524087211,0.39339616120599374,0.052192086611221766,0.1115820831325297,-0.030267180900465217,0.07370013674149976,0.08534644576510071,0.07366856835363088,-0.033257822240638744,0.1617663625867737,0.38547985191773776,0.1232456205073328,0.07533515981044699,0.12262992229675,0.07993353113048841,0.05081661802615036,0.033890523959038035,0.056884514438909364,0.048940199747738944,0.03381188513583033,0.09052185569872313,0.06548263993496872,0.010823604977652945,0.040020988757522705,0.018470882445203153,0.1368259435339908,0.18679295796930703,0.07068111646006874,-0.02471435419053042,0.047957165754203696,0.08355549966853905,0.07544576282321609,0.15531068141330698,0.08451176701530223,0.5640822830575093,0.05201399955669508,-0.03310058604265256,0.09780610307516013,0.042974881571577785,0.13297448794326056,0.07198950554114227,0.098502636263768
APT,0.6905128409604846,0.7188035184412827,0.044343281619218244,0.4969836557402031,0.660093569483769,0.6070457540933453,-0.005752942397285416,0.6880749450212374,0.30521698037333167,0.5357800933082395,0.7186180831227836,0.6887949693297925,0.3919826166749289,0.761077092605103,0.6812117387804044,0.6807838386322761,0.4320888885570708,0.6521690452087642,0.463579854064795,0.712775657554529,-0.034462839933535855,0.5665678924072288,0.7503511774136166,0.6265875779954212,0.7189204848637502,0.29033315915883195,-0.02707445359756429,0.15056746841582838,0.7153512594979186,0.4311349794514106,0.7195070376631434,0.7033592917689848,0.5025297887081326,0.6018274840244454,0.6887452334701718,6.475079934306021e-05,1.0,0.7015404377844856,0.5665923170961635,0.16017112326774294,0.7802840361641988,0.74227725347174,0.6591763281263153,0.7559606710473018,0.5255108870603542,0.666330143386449,0.07467708343608512,0.6456197957636022,0.6906693821449462,0.5551813686814852,0.775863636755709,0.7381897846619635,0.6831115300036171,0.5869282483464039,0.2396031280179513,0.06957936147136223,0.7497081515565538,0.6452741924395579,0.724473870653425,0.6528834576938809,0.7797763526334789,0.5860267086726085,0.6875825238462642,0.5144933314022974,0.7343466391092366,0.3922490677234065,0.5714448233955737,0.7694566159399491,0.5109186327143892,0.6129988624643196,0.5534021889067272,0.5495244796861161,0.6678648399748315,0.621194897811118,0.7205142536754783,0.7087291980871208,0.8246659023921662,0.597074434389797,0.7280692871388853,-0.13539550306427986,0.33335575156187985,0.6117929479740688,0.7999193095332623,0.7230383378787065,0.6036520314700936,-0.01670027984988873,0.7925561110491717
ONDO,0.7424152507229453,0.705720632846426,0.2240736401274566,0.6036647509049253,0.5922586026703124,0.62776277793756,0.1365619068612529,0.6385980761631246,0.28679759072980543,0.5987303786992692,0.7057424007581704,0.7394215473820784,0.3974465122740418,0.7354814309673521,0.7389182776984283,0.6749140386843668,0.47962932689269683,0.635009574116544,0.5800150344620609,0.7109548819235674,0.050345619641122254,0.4893170524127257,0.6940776668161391,0.581812164387424,0.6535957977285527,0.26817723707522956,0.12278758985592768,0.24066612762518963,0.7020701240209589,0.42160759182818364,0.7078826449913613,0.6765805194320486,0.4732719750290465,0.48345178779014886,0.7399764540204379,0.02955610357389685,0.7015404377844856,1.0,0.5519816225782749,0.19004395247862835,0.7410427722627695,0.7165620000633687,0.5584705802227491,0.6918036173315184,0.5082961898913712,0.6741243614741737,0.12274213407686942,0.6647111066416048,0.7248267485760218,0.5296950004472872,0.7189008438566218,0.6427738571543522,0.7372787158828306,0.5500621290685277,0.1666707196861468,0.09846689410952243,0.7173574503180272,0.6265740070090788,0.7349753179218064,0.592455789542687,0.7450718777495702,0.6451987975876876,0.7439670164153988,0.5037965977862326,0.7179819539012414,0.4653092335464575,0.4825294665867395,0.7025557895323522,0.5112537286933619,0.6280446895722777,0.616067838380402,0.5380616186734315,0.7145176053614197,0.6918910680324786,0.7088967745294498,0.6414025457075285,0.737282316796817,0.5936381787782873,0.6634230071030456,-0.10133936463318048,0.2392811139152949,0.6429769504933599,0.7178667392815589,0.7155178475284818,0.6271569260962765,0.01703027230078709,0.7664691651064907
GT,0.6427543804738424,0.6641556179874201,0.07253113754365183,0.47617497841222506,0.7155756700142585,0.6195512109990858,-0.05206925344856511,0.577790521439403,0.40761919347766074,0.5309897243957613,0.6623565360929973,0.6382898743819321,0.27914110697881156,0.5817052999565846,0.543302862303076,0.5585530097153172,0.41438585686409773,0.5470708469590588,0.31306223560746405,0.6698690815472176,0.03275095103823713,0.5852459936549093,0.6129699398756847,0.5433128238745774,0.5995617805282097,0.432533775308813,-0.062416001591984134,0.2056699008636188,0.6629291677518363,0.47859822809803254,0.668338283495968,0.6200399540807737,0.48762458292470057,0.7042610321063697,0.6414071710293271,0.03748903268745906,0.5665923170961635,0.5519816225782749,1.0,0.2968688646771103,0.6513450880283524,0.5954291705167355,0.4423990112456614,0.6124329119082794,0.421808026188449,0.5491055227056623,0.09525270929318588,0.525066891182379,0.6606694950298794,0.5929256627418148,0.6175549625015729,0.5879122008818263,0.6349176282871851,0.5131989554394891,0.12394357095746532,0.030304121929088598,0.6275508693218408,0.4950346913734597,0.6344962340963906,0.5242995524212226,0.6244093750230297,0.6214625264390283,0.6432980188502252,0.5279490515965928,0.6589261565101684,0.30700087237198065,0.4644281673052808,0.6031135554737443,0.49609632466734427,0.6275517285022499,0.4925229382650013,0.4800900797302896,0.6572818413981455,0.5314422560766578,0.6681917960363127,0.5964803866663944,0.6345007390438909,0.5224617907106636,0.5962318437490972,-0.10478555482230961,0.2112268374620323,0.5543546879852187,0.6409128910720349,0.6663612081575474,0.5654032597274384,0.061031561210545454,0.6543195236547302
TKX,0.2553856617175295,0.31581824604136177,0.1033922461853723,0.14587548495093006,0.17318083494532704,0.21539506860594504,0.0397815566529406,0.25365734604706824,0.008850540439954093,0.26553565411918617,0.3129838571258858,0.26368393288762043,0.12090866386605365,0.21626575312226184,0.23382679116286306,0.188145675741768,0.1700594672321731,0.25430988386952336,0.04265383865256513,0.3234686247494478,-0.020085502881976625,0.15522003358031317,0.18804216667324922,0.15876464192351303,0.23371475058871038,0.4271536679466295,0.05893191965915896,-0.004931751087875019,0.31530208687991,0.07734002327462002,0.31647780086897553,0.24545621094678877,0.1946260350443721,0.21108476339575458,0.2586672732394083,-0.05359616589208696,0.16017112326774294,0.19004395247862835,0.2968688646771103,1.0,0.2284425505822865,0.22081397671250438,0.197527017381925,0.24310342544943567,0.1662673705548927,0.23826527497739672,-4.106454143159431e-05,0.256783361966488,0.1371684397916921,0.20165407330587895,0.24667032362118604,0.1766163822141419,0.2688985566558547,0.19396406168674915,-0.024110003856661257,0.012568483403826405,0.22546376307282823,0.11550029004173738,0.18982540430450653,0.16934911717560294,0.2518788888732589,0.22274070521763234,0.26247719223182003,0.18959602350240556,0.23045399613317713,0.008817791953960713,0.16059417020716182,0.225034687725176,0.16991287652138498,0.2119019747509351,0.0879176649139014,0.16023053491817188,0.2709429462293209,0.13412848021236243,0.3163485513217917,0.21958976156553622,0.2134145589788498,0.15151857201966573,0.16716060127715437,-0.07066054922193776,-0.011872374964714877,0.24145179793297644,0.2011092683476839,0.3175257081562161,0.1923387814446408,0.06692434137944694,0.19883245073175196
NEAR,0.7330069163819798,0.766229631530515,0.03493720718912749,0.6203901174145011,0.6879187325200715,0.6492749447755268,-0.024969759819374018,0.7255394157245986,0.2094630323890088,0.5926311419590563,0.7646452092868555,0.7292530517113387,0.33271436848454966,0.8469735473882292,0.7672992043588421,0.7150231627976313,0.5344992084405148,0.6708023623487012,0.5603524051905496,0.7631126929545368,0.0036405218280351538,0.619297486292781,0.7360988975579447,0.6722480883376586,0.7762709473826268,0.29198488658515875,-0.06398973566518397,0.24146339549991455,0.7610066422202209,0.466651431855483,0.7672019287448227,0.7200595803557711,0.5536399368175757,0.5914144918987457,0.731029043493674,0.07130432469069724,0.7802840361641988,0.7410427722627695,0.6513450880283524,0.2284425505822865,1.0,0.8090570482267669,0.6019996457788815,0.7510542632405374,0.5509342091805448,0.6709172980712881,0.181135836114981,0.7033274419047988,0.7356210077508449,0.6711481756460604,0.8441299646810617,0.7844440473459185,0.72317301655497,0.6322944203593283,0.1568052403893758,0.13061152273037277,0.8321292144939196,0.681351447379375,0.8102331722179804,0.7293090459646606,0.8206605192130888,0.6503704718597898,0.7296905417495531,0.506347638625908,0.8567746163050192,0.47440399757314256,0.5773935811370563,0.7750260485519134,0.5785341140366711,0.6526319101721066,0.6051147951227129,0.6197890203956632,0.7390701650062711,0.6524173192566969,0.7623955038134169,0.8118585755341173,0.8491510680686409,0.6679470577285666,0.8453924818555802,-0.10486978519212967,0.30971040414129997,0.6534793192540413,0.833732440861941,0.7704131984246515,0.654216986044258,-0.018818270359404025,0.8843612809991367
ICP,0.6617262342093836,0.7293093265992165,0.09165586683993689,0.6310664841223841,0.6834921118503114,0.6157198899120078,0.0490357108894777,0.681188380246523,0.32632763772998064,0.6823544091792271,0.729114341109711,0.6606756104128744,0.31253304406447563,0.8753687667200777,0.79473617389937,0.647142734733762,0.5586736436764578,0.6938689712249974,0.5902826887866971,0.7206583042057216,-0.019074952417028418,0.5930542218392727,0.7189363471830279,0.6648189554754015,0.8077256155043445,0.27896436323204266,0.008474273386101802,0.29548186482588523,0.7279989290805966,0.5113840028795664,0.7309698969156208,0.739927179527604,0.5119826566473173,0.5640908023792501,0.6594943130848905,0.09950716541504437,0.74227725347174,0.7165620000633687,0.5954291705167355,0.22081397671250438,0.8090570482267669,1.0,0.5454442050326561,0.7919185733095871,0.545027940333083,0.6834048819221664,0.2190021937970627,0.6731932994548966,0.7826367724116592,0.5951650540129495,0.7278209569041091,0.8242013794646041,0.6582196518961917,0.593142247028091,0.10143749074758285,0.13013581646222008,0.8558358971023875,0.7454585368795384,0.8672798030411059,0.6784225809657314,0.8250402240227225,0.611915003844655,0.6531249423113376,0.5340068835773447,0.7597503230207027,0.5179831879987713,0.5752778040539587,0.7751975541912948,0.5674034431400278,0.6193492973737963,0.6425258981190017,0.5492796758518127,0.7515121506033844,0.6951387073559876,0.7256189463074603,0.6934949531526735,0.8038538055569082,0.7115837814995868,0.7644593602424082,-0.07624289452718701,0.3153071234425888,0.7545846559339944,0.7853170952269274,0.7332297336750144,0.6266021298463631,0.046587558182669186,0.8643253156348685
CRO,0.6704708491708502,0.5526697617301407,0.06342182473530232,0.3449575113782627,0.47778901803827395,0.4868609678497009,0.09921531775843352,0.6766649586979272,0.16772658990741807,0.4578383678675024,0.5568917317690726,0.6725512728971594,0.5252019278335389,0.5974875935804513,0.4834818655357194,0.46468554360903885,0.3172289968599024,0.569328888430265,0.30899011926549824,0.5429262065607849,-0.0399942351125858,0.41067703213081624,0.5576723502954172,0.4099911105124357,0.5605366150592355,0.23979359653948767,0.05717235981429221,0.11742285629057436,0.5602829691472232,0.26072702092839783,0.5516625900157488,0.45220019484032425,0.3868748794742527,0.44387805268363223,0.6738045650418354,-0.0463466471087375,0.6591763281263153,0.5584705802227491,0.4423990112456614,0.197527017381925,0.6019996457788815,0.5454442050326561,1.0,0.5192561469666487,0.3799486150941015,0.4228212042902456,0.009092189938419887,0.5016552990066395,0.5268946161162447,0.34072444780907357,0.6502548508962744,0.5072858878769005,0.6677867032116722,0.46989509695049675,0.27470623503373315,-0.02707587363000981,0.5114025154125018,0.5207215243884032,0.5730139945110531,0.4601985854889952,0.5292463213058961,0.4431915490806146,0.670840011702673,0.43414247795558425,0.5311887314962409,0.2148069289517536,0.35612494593270005,0.5127688358333594,0.3248355518794871,0.4897874949309918,0.3656540172399719,0.3716446618671047,0.5607952445921833,0.42037668779190046,0.5525383070679833,0.5402077658772894,0.6657241333197881,0.41926512424054296,0.49140896434875486,-0.23776145657785747,0.24393074282402288,0.4149802717455072,0.5379305644596608,0.5551111307182283,0.4105947197593343,-0.09036767221116188,0.5868126928434535
ETC,0.6853221101686748,0.8390121062516454,0.166691451500977,0.6043105693561948,0.661913128674983,0.6056456348384683,0.019291569468557833,0.6456244233676932,0.2509689126514591,0.6210352270066167,0.8390801293138999,0.6877413996422024,0.4030018241382698,0.7677994893688896,0.7290584396190535,0.6076817324530976,0.5651910373123493,0.712356199161824,0.513922038350013,0.8277936920168129,0.05064767436452554,0.6245668967793718,0.7942238221064098,0.6953481523878504,0.7826331248651243,0.30955024486405514,0.036301646602583296,0.258108450451872,0.8373843132548183,0.47796683575384785,0.8377225055179276,0.8042804247200758,0.532071969018619,0.5512404974273127,0.6838907730009633,0.06265314076243106,0.7559606710473018,0.6918036173315184,0.6124329119082794,0.24310342544943567,0.7510542632405374,0.7919185733095871,0.5192561469666487,1.0,0.612584233815058,0.7220518860959846,0.16825022209124993,0.6317499241857727,0.7142422124565628,0.6264298185192577,0.6840974688279337,0.7797551359940581,0.6874262358720097,0.6061440002772859,0.1509897053048393,0.10255826822188686,0.8538611177387333,0.6182183768942244,0.8321732574672998,0.6561647359404965,0.9052047324070568,0.6020612304652142,0.6849790498559446,0.6004461603625012,0.7369111539282698,0.4876346242924098,0.5850790556163203,0.8273833821423844,0.5004528121714612,0.6081612939967709,0.5859462943478411,0.553344585692889,0.7670231601779844,0.7198134628956315,0.8357403292624541,0.6951666684140533,0.8020734102622712,0.6734181833532071,0.7106915777751781,-0.06839455261839691,0.3288304290153483,0.720594464529383,0.7338974236351157,0.8396130398501734,0.6011110986801773,0.04165496000855729,0.7995758498746843
